Année;Régions;Départements;Fuel;Nb_véhicules
2012;Auvergne-Rhône-Alpes;Rhône;Autres et non détectés;174
2012;Auvergne-Rhône-Alpes;Ardèche;Autres et non détectés;28
2012;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non détectés;62
2012;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non détectés;112
2012;Auvergne-Rhône-Alpes;Loire;Autres et non détectés;92
2012;Auvergne-Rhône-Alpes;Drôme;Autres et non détectés;52
2012;Auvergne-Rhône-Alpes;Cantal;Autres et non détectés;9
2012;Auvergne-Rhône-Alpes;Isère;Autres et non détectés;214
2012;Bourgogne-Franche-Comté;Doubs;Autres et non détectés;42
2012;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non détectés;54
2012;Bourgogne-Franche-Comté;Haute-Saône;Autres et non détectés;21
2012;Bourgogne-Franche-Comté;Yonne;Autres et non détectés;31
2012;Bourgogne-Franche-Comté;Jura;Autres et non détectés;72
2012;Bourgogne-Franche-Comté;Nièvre;Autres et non détectés;54
2012;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non détectés;73
2012;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non détectés;14
2012;Bretagne;Ille-et-Vilaine;Autres et non détectés;38
2012;Bretagne;Morbihan;Autres et non détectés;52
2012;Bretagne;Côtes-d'Armor;Autres et non détectés;32
2012;Bretagne;Finistère;Autres et non détectés;61
2012;Centre-Val de Loire;Loir-et-Cher;Autres et non détectés;46
2012;Centre-Val de Loire;Loiret;Autres et non détectés;68
2012;Centre-Val de Loire;Indre-et-Loire;Autres et non détectés;58
2012;Centre-Val de Loire;Eure-et-Loir;Autres et non détectés;27
2012;Centre-Val de Loire;Indre;Autres et non détectés;18
2012;Centre-Val de Loire;Cher;Autres et non détectés;66
2012;Corse;Corse-du-Sud;Autres et non détectés;15
2012;Corse;Haute-Corse;Autres et non détectés;12
2012;Grand Est;Bas-Rhin;Autres et non détectés;261
2012;Grand Est;Vosges;Autres et non détectés;38
2012;Grand Est;Marne;Autres et non détectés;44
2012;Grand Est;Meurthe-et-Moselle;Autres et non détectés;48
2012;Grand Est;Haute-Marne;Autres et non détectés;6
2012;Grand Est;Meuse;Autres et non détectés;11
2012;Grand Est;Aube;Autres et non détectés;20
2012;Grand Est;Haut-Rhin;Autres et non détectés;103
2012;Grand Est;Moselle;Autres et non détectés;74
2012;Grand Est;Ardennes;Autres et non détectés;32
2012;Hauts-de-France;Somme;Autres et non détectés;30
2012;Hauts-de-France;Nord;Autres et non détectés;256
2012;Hauts-de-France;Oise;Autres et non détectés;111
2012;Hauts-de-France;Aisne;Autres et non détectés;29
2012;Hauts-de-France;Pas-de-Calais;Autres et non détectés;80
2012;Normandie;Eure;Autres et non détectés;45
2012;Normandie;Orne;Autres et non détectés;18
2012;Normandie;Manche;Autres et non détectés;31
2012;Normandie;Seine-Maritime;Autres et non détectés;77
2012;Normandie;Calvados;Autres et non détectés;77
2012;Nouvelle-Aquitaine;Landes;Autres et non détectés;40
2012;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non détectés;48
2012;Nouvelle-Aquitaine;Dordogne;Autres et non détectés;48
2012;Nouvelle-Aquitaine;Vienne;Autres et non détectés;52
2012;Nouvelle-Aquitaine;Gironde;Autres et non détectés;165
2012;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non détectés;39
2012;Nouvelle-Aquitaine;Haute-Vienne;Autres et non détectés;33
2012;Nouvelle-Aquitaine;Creuse;Autres et non détectés;3
2012;Nouvelle-Aquitaine;Corrèze;Autres et non détectés;24
2012;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non détectés;43
2012;Nouvelle-Aquitaine;Charente;Autres et non détectés;19
2012;Nouvelle-Aquitaine;Charente-Maritime;Autres et non détectés;67
2012;Occitanie;Hérault;Autres et non détectés;112
2012;Occitanie;Pyrénées-Orientales;Autres et non détectés;29
2012;Occitanie;Tarn;Autres et non détectés;32
2012;Occitanie;Ariège;Autres et non détectés;43
2012;Occitanie;Gard;Autres et non détectés;53
2012;Occitanie;Aveyron;Autres et non détectés;32
2012;Occitanie;Haute-Garonne;Autres et non détectés;166
2012;Occitanie;Lot;Autres et non détectés;14
2012;Occitanie;Aude;Autres et non détectés;32
2012;Occitanie;Tarn-et-Garonne;Autres et non détectés;18
2012;Occitanie;Hautes-Pyrénées;Autres et non détectés;28
2012;Occitanie;Gers;Autres et non détectés;16
2012;Occitanie;Lozère;Autres et non détectés;6
2012;Pays de la Loire;Vendée;Autres et non détectés;40
2012;Pays de la Loire;Mayenne;Autres et non détectés;12
2012;Pays de la Loire;Sarthe;Autres et non détectés;50
2012;Pays de la Loire;Maine-et-Loire;Autres et non détectés;48
2012;Pays de la Loire;Loire-Atlantique;Autres et non détectés;161
2012;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non détectés;204
2012;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non détectés;58
2012;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non détectés;158
2012;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non détectés;17
2012;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non détectés;21
2012;Provence-Alpes-Côte d'Azur;Var;Autres et non détectés;131
2012;Île-de-France;Essonne;Autres et non détectés;118
2012;Île-de-France;Val-d'Oise;Autres et non détectés;93
2012;Île-de-France;Seine-et-Marne;Autres et non détectés;127
2012;Île-de-France;Seine-Saint-Denis;Autres et non détectés;133
2012;Île-de-France;Paris;Autres et non détectés;229
2012;Île-de-France;Hauts-de-Seine;Autres et non détectés;182
2012;Île-de-France;Val-de-Marne;Autres et non détectés;110
2012;Île-de-France;Yvelines;Autres et non détectés;176
2013;Auvergne-Rhône-Alpes;Ain;Autres et non détectés;134
2013;Auvergne-Rhône-Alpes;Allier;Autres et non détectés;21
2013;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non détectés;25
2013;Auvergne-Rhône-Alpes;Savoie;Autres et non détectés;63
2013;Auvergne-Rhône-Alpes;Rhône;Autres et non détectés;175
2013;Auvergne-Rhône-Alpes;Ardèche;Autres et non détectés;29
2013;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non détectés;59
2013;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non détectés;112
2013;Auvergne-Rhône-Alpes;Loire;Autres et non détectés;90
2013;Auvergne-Rhône-Alpes;Drôme;Autres et non détectés;50
2013;Auvergne-Rhône-Alpes;Cantal;Autres et non détectés;11
2013;Auvergne-Rhône-Alpes;Isère;Autres et non détectés;218
2013;Bourgogne-Franche-Comté;Doubs;Autres et non détectés;37
2013;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non détectés;50
2013;Bourgogne-Franche-Comté;Haute-Saône;Autres et non détectés;21
2013;Bourgogne-Franche-Comté;Yonne;Autres et non détectés;29
2013;Bourgogne-Franche-Comté;Jura;Autres et non détectés;78
2013;Bourgogne-Franche-Comté;Nièvre;Autres et non détectés;57
2013;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non détectés;66
2013;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non détectés;9
2013;Bretagne;Ille-et-Vilaine;Autres et non détectés;40
2013;Bretagne;Morbihan;Autres et non détectés;45
2013;Bretagne;Côtes-d'Armor;Autres et non détectés;32
2013;Bretagne;Finistère;Autres et non détectés;53
2013;Centre-Val de Loire;Loir-et-Cher;Autres et non détectés;44
2013;Centre-Val de Loire;Loiret;Autres et non détectés;65
2013;Centre-Val de Loire;Indre-et-Loire;Autres et non détectés;59
2013;Centre-Val de Loire;Eure-et-Loir;Autres et non détectés;24
2013;Centre-Val de Loire;Indre;Autres et non détectés;22
2013;Centre-Val de Loire;Cher;Autres et non détectés;70
2013;Corse;Corse-du-Sud;Autres et non détectés;15
2013;Corse;Haute-Corse;Autres et non détectés;10
2013;Grand Est;Bas-Rhin;Autres et non détectés;255
2013;Grand Est;Vosges;Autres et non détectés;33
2013;Grand Est;Marne;Autres et non détectés;37
2013;Grand Est;Meurthe-et-Moselle;Autres et non détectés;45
2013;Grand Est;Haute-Marne;Autres et non détectés;6
2013;Grand Est;Meuse;Autres et non détectés;9
2013;Grand Est;Aube;Autres et non détectés;18
2013;Grand Est;Haut-Rhin;Autres et non détectés;91
2013;Grand Est;Moselle;Autres et non détectés;71
2013;Grand Est;Ardennes;Autres et non détectés;29
2013;Hauts-de-France;Somme;Autres et non détectés;28
2013;Hauts-de-France;Nord;Autres et non détectés;263
2013;Hauts-de-France;Oise;Autres et non détectés;109
2013;Hauts-de-France;Aisne;Autres et non détectés;29
2013;Hauts-de-France;Pas-de-Calais;Autres et non détectés;86
2013;Normandie;Eure;Autres et non détectés;48
2013;Normandie;Orne;Autres et non détectés;17
2013;Normandie;Manche;Autres et non détectés;28
2013;Normandie;Seine-Maritime;Autres et non détectés;74
2013;Normandie;Calvados;Autres et non détectés;70
2013;Nouvelle-Aquitaine;Landes;Autres et non détectés;40
2013;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non détectés;34
2013;Nouvelle-Aquitaine;Dordogne;Autres et non détectés;42
2013;Nouvelle-Aquitaine;Vienne;Autres et non détectés;52
2013;Nouvelle-Aquitaine;Gironde;Autres et non détectés;153
2013;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non détectés;42
2013;Nouvelle-Aquitaine;Haute-Vienne;Autres et non détectés;33
2013;Nouvelle-Aquitaine;Creuse;Autres et non détectés;3
2013;Nouvelle-Aquitaine;Corrèze;Autres et non détectés;26
2013;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non détectés;41
2013;Nouvelle-Aquitaine;Charente;Autres et non détectés;19
2013;Nouvelle-Aquitaine;Charente-Maritime;Autres et non détectés;59
2013;Occitanie;Hérault;Autres et non détectés;104
2013;Occitanie;Pyrénées-Orientales;Autres et non détectés;27
2013;Occitanie;Tarn;Autres et non détectés;26
2013;Occitanie;Ariège;Autres et non détectés;43
2013;Occitanie;Gard;Autres et non détectés;52
2013;Occitanie;Aveyron;Autres et non détectés;32
2013;Occitanie;Haute-Garonne;Autres et non détectés;154
2013;Occitanie;Lot;Autres et non détectés;15
2013;Occitanie;Aude;Autres et non détectés;30
2013;Occitanie;Tarn-et-Garonne;Autres et non détectés;20
2013;Occitanie;Hautes-Pyrénées;Autres et non détectés;25
2013;Occitanie;Gers;Autres et non détectés;15
2013;Occitanie;Lozère;Autres et non détectés;5
2013;Pays de la Loire;Vendée;Autres et non détectés;35
2013;Pays de la Loire;Mayenne;Autres et non détectés;16
2013;Pays de la Loire;Sarthe;Autres et non détectés;43
2013;Pays de la Loire;Maine-et-Loire;Autres et non détectés;50
2013;Pays de la Loire;Loire-Atlantique;Autres et non détectés;217
2013;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non détectés;188
2013;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non détectés;50
2013;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non détectés;187
2013;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non détectés;13
2013;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non détectés;21
2013;Provence-Alpes-Côte d'Azur;Var;Autres et non détectés;120
2013;Île-de-France;Essonne;Autres et non détectés;102
2013;Île-de-France;Val-d'Oise;Autres et non détectés;83
2013;Île-de-France;Seine-et-Marne;Autres et non détectés;117
2013;Île-de-France;Seine-Saint-Denis;Autres et non détectés;133
2013;Île-de-France;Paris;Autres et non détectés;203
2013;Île-de-France;Hauts-de-Seine;Autres et non détectés;170
2013;Île-de-France;Val-de-Marne;Autres et non détectés;107
2013;Île-de-France;Yvelines;Autres et non détectés;182
2014;Auvergne-Rhône-Alpes;Ain;Autres et non détectés;139
2014;Auvergne-Rhône-Alpes;Allier;Autres et non détectés;18
2014;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non détectés;23
2014;Auvergne-Rhône-Alpes;Savoie;Autres et non détectés;58
2014;Auvergne-Rhône-Alpes;Rhône;Autres et non détectés;173
2014;Auvergne-Rhône-Alpes;Ardèche;Autres et non détectés;25
2014;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non détectés;55
2014;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non détectés;111
2014;Auvergne-Rhône-Alpes;Loire;Autres et non détectés;84
2014;Auvergne-Rhône-Alpes;Drôme;Autres et non détectés;50
2014;Auvergne-Rhône-Alpes;Cantal;Autres et non détectés;11
2014;Auvergne-Rhône-Alpes;Isère;Autres et non détectés;210
2014;Bourgogne-Franche-Comté;Doubs;Autres et non détectés;34
2014;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non détectés;49
2014;Bourgogne-Franche-Comté;Haute-Saône;Autres et non détectés;19
2014;Bourgogne-Franche-Comté;Yonne;Autres et non détectés;25
2014;Bourgogne-Franche-Comté;Jura;Autres et non détectés;78
2014;Bourgogne-Franche-Comté;Nièvre;Autres et non détectés;55
2014;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non détectés;69
2014;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non détectés;9
2014;Bretagne;Ille-et-Vilaine;Autres et non détectés;45
2014;Bretagne;Morbihan;Autres et non détectés;58
2014;Bretagne;Côtes-d'Armor;Autres et non détectés;39
2014;Bretagne;Finistère;Autres et non détectés;48
2014;Centre-Val de Loire;Loir-et-Cher;Autres et non détectés;42
2014;Centre-Val de Loire;Loiret;Autres et non détectés;59
2014;Centre-Val de Loire;Indre-et-Loire;Autres et non détectés;57
2014;Centre-Val de Loire;Eure-et-Loir;Autres et non détectés;22
2014;Centre-Val de Loire;Indre;Autres et non détectés;21
2014;Centre-Val de Loire;Cher;Autres et non détectés;68
2014;Corse;Corse-du-Sud;Autres et non détectés;14
2014;Corse;Haute-Corse;Autres et non détectés;11
2014;Grand Est;Bas-Rhin;Autres et non détectés;247
2014;Grand Est;Vosges;Autres et non détectés;33
2014;Grand Est;Marne;Autres et non détectés;31
2014;Grand Est;Meurthe-et-Moselle;Autres et non détectés;37
2014;Grand Est;Haute-Marne;Autres et non détectés;6
2014;Grand Est;Meuse;Autres et non détectés;9
2014;Grand Est;Aube;Autres et non détectés;18
2014;Grand Est;Haut-Rhin;Autres et non détectés;90
2014;Grand Est;Moselle;Autres et non détectés;71
2014;Grand Est;Ardennes;Autres et non détectés;26
2014;Hauts-de-France;Somme;Autres et non détectés;23
2014;Hauts-de-France;Nord;Autres et non détectés;270
2014;Hauts-de-France;Oise;Autres et non détectés;109
2014;Hauts-de-France;Aisne;Autres et non détectés;30
2014;Hauts-de-France;Pas-de-Calais;Autres et non détectés;87
2014;Normandie;Eure;Autres et non détectés;53
2014;Normandie;Orne;Autres et non détectés;20
2014;Normandie;Manche;Autres et non détectés;22
2014;Normandie;Seine-Maritime;Autres et non détectés;71
2014;Normandie;Calvados;Autres et non détectés;68
2014;Nouvelle-Aquitaine;Landes;Autres et non détectés;37
2014;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non détectés;24
2014;Nouvelle-Aquitaine;Dordogne;Autres et non détectés;36
2014;Nouvelle-Aquitaine;Vienne;Autres et non détectés;47
2014;Nouvelle-Aquitaine;Gironde;Autres et non détectés;135
2014;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non détectés;41
2014;Nouvelle-Aquitaine;Haute-Vienne;Autres et non détectés;34
2014;Nouvelle-Aquitaine;Creuse;Autres et non détectés;4
2014;Nouvelle-Aquitaine;Corrèze;Autres et non détectés;24
2014;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non détectés;39
2014;Nouvelle-Aquitaine;Charente;Autres et non détectés;18
2014;Nouvelle-Aquitaine;Charente-Maritime;Autres et non détectés;51
2014;Occitanie;Hérault;Autres et non détectés;101
2014;Occitanie;Pyrénées-Orientales;Autres et non détectés;23
2014;Occitanie;Tarn;Autres et non détectés;28
2014;Occitanie;Ariège;Autres et non détectés;46
2014;Occitanie;Gard;Autres et non détectés;47
2014;Occitanie;Aveyron;Autres et non détectés;29
2014;Occitanie;Haute-Garonne;Autres et non détectés;137
2014;Occitanie;Lot;Autres et non détectés;15
2014;Occitanie;Aude;Autres et non détectés;25
2014;Occitanie;Tarn-et-Garonne;Autres et non détectés;21
2014;Occitanie;Hautes-Pyrénées;Autres et non détectés;25
2014;Occitanie;Gers;Autres et non détectés;16
2014;Occitanie;Lozère;Autres et non détectés;5
2014;Pays de la Loire;Vendée;Autres et non détectés;31
2014;Pays de la Loire;Mayenne;Autres et non détectés;15
2014;Pays de la Loire;Sarthe;Autres et non détectés;39
2014;Pays de la Loire;Maine-et-Loire;Autres et non détectés;48
2014;Pays de la Loire;Loire-Atlantique;Autres et non détectés;247
2014;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non détectés;167
2014;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non détectés;50
2014;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non détectés;198
2014;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non détectés;11
2014;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non détectés;16
2014;Provence-Alpes-Côte d'Azur;Var;Autres et non détectés;102
2014;Île-de-France;Essonne;Autres et non détectés;89
2014;Île-de-France;Val-d'Oise;Autres et non détectés;68
2014;Île-de-France;Seine-et-Marne;Autres et non détectés;103
2014;Île-de-France;Seine-Saint-Denis;Autres et non détectés;128
2014;Île-de-France;Paris;Autres et non détectés;157
2014;Île-de-France;Hauts-de-Seine;Autres et non détectés;158
2014;Île-de-France;Val-de-Marne;Autres et non détectés;101
2014;Île-de-France;Yvelines;Autres et non détectés;152
2015;Auvergne-Rhône-Alpes;Ain;Autres et non détectés;138
2015;Auvergne-Rhône-Alpes;Allier;Autres et non détectés;17
2015;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non détectés;17
2015;Auvergne-Rhône-Alpes;Savoie;Autres et non détectés;57
2015;Auvergne-Rhône-Alpes;Rhône;Autres et non détectés;172
2015;Auvergne-Rhône-Alpes;Ardèche;Autres et non détectés;20
2015;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non détectés;51
2015;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non détectés;101
2015;Auvergne-Rhône-Alpes;Loire;Autres et non détectés;88
2015;Auvergne-Rhône-Alpes;Drôme;Autres et non détectés;43
2015;Auvergne-Rhône-Alpes;Cantal;Autres et non détectés;11
2015;Auvergne-Rhône-Alpes;Isère;Autres et non détectés;198
2015;Bourgogne-Franche-Comté;Doubs;Autres et non détectés;37
2015;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non détectés;44
2015;Bourgogne-Franche-Comté;Haute-Saône;Autres et non détectés;17
2015;Bourgogne-Franche-Comté;Yonne;Autres et non détectés;25
2015;Bourgogne-Franche-Comté;Jura;Autres et non détectés;75
2015;Bourgogne-Franche-Comté;Nièvre;Autres et non détectés;55
2015;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non détectés;66
2015;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non détectés;6
2015;Bretagne;Ille-et-Vilaine;Autres et non détectés;40
2015;Bretagne;Morbihan;Autres et non détectés;56
2015;Bretagne;Côtes-d'Armor;Autres et non détectés;44
2015;Bretagne;Finistère;Autres et non détectés;43
2015;Centre-Val de Loire;Loir-et-Cher;Autres et non détectés;34
2015;Centre-Val de Loire;Loiret;Autres et non détectés;56
2015;Centre-Val de Loire;Indre-et-Loire;Autres et non détectés;49
2015;Centre-Val de Loire;Eure-et-Loir;Autres et non détectés;23
2015;Centre-Val de Loire;Indre;Autres et non détectés;20
2015;Centre-Val de Loire;Cher;Autres et non détectés;64
2015;Corse;Corse-du-Sud;Autres et non détectés;13
2015;Corse;Haute-Corse;Autres et non détectés;10
2015;Grand Est;Bas-Rhin;Autres et non détectés;235
2015;Grand Est;Vosges;Autres et non détectés;30
2015;Grand Est;Marne;Autres et non détectés;29
2015;Grand Est;Meurthe-et-Moselle;Autres et non détectés;34
2015;Grand Est;Haute-Marne;Autres et non détectés;5
2015;Grand Est;Meuse;Autres et non détectés;7
2015;Grand Est;Aube;Autres et non détectés;18
2015;Grand Est;Haut-Rhin;Autres et non détectés;99
2015;Grand Est;Moselle;Autres et non détectés;71
2015;Grand Est;Ardennes;Autres et non détectés;27
2015;Hauts-de-France;Somme;Autres et non détectés;21
2015;Hauts-de-France;Nord;Autres et non détectés;268
2015;Hauts-de-France;Oise;Autres et non détectés;101
2015;Hauts-de-France;Aisne;Autres et non détectés;26
2015;Hauts-de-France;Pas-de-Calais;Autres et non détectés;80
2015;Normandie;Eure;Autres et non détectés;43
2015;Normandie;Orne;Autres et non détectés;18
2015;Normandie;Manche;Autres et non détectés;25
2015;Normandie;Seine-Maritime;Autres et non détectés;72
2015;Normandie;Calvados;Autres et non détectés;54
2015;Nouvelle-Aquitaine;Landes;Autres et non détectés;37
2015;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non détectés;23
2015;Nouvelle-Aquitaine;Dordogne;Autres et non détectés;35
2015;Nouvelle-Aquitaine;Vienne;Autres et non détectés;46
2015;Nouvelle-Aquitaine;Gironde;Autres et non détectés;125
2015;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non détectés;37
2015;Nouvelle-Aquitaine;Haute-Vienne;Autres et non détectés;30
2015;Nouvelle-Aquitaine;Creuse;Autres et non détectés;3
2015;Nouvelle-Aquitaine;Corrèze;Autres et non détectés;23
2015;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non détectés;39
2015;Nouvelle-Aquitaine;Charente;Autres et non détectés;18
2015;Nouvelle-Aquitaine;Charente-Maritime;Autres et non détectés;45
2015;Occitanie;Hérault;Autres et non détectés;97
2015;Occitanie;Pyrénées-Orientales;Autres et non détectés;23
2015;Occitanie;Tarn;Autres et non détectés;28
2015;Occitanie;Ariège;Autres et non détectés;45
2015;Occitanie;Gard;Autres et non détectés;39
2015;Occitanie;Aveyron;Autres et non détectés;24
2015;Occitanie;Haute-Garonne;Autres et non détectés;132
2015;Occitanie;Lot;Autres et non détectés;12
2015;Occitanie;Aude;Autres et non détectés;21
2015;Occitanie;Tarn-et-Garonne;Autres et non détectés;19
2015;Occitanie;Hautes-Pyrénées;Autres et non détectés;23
2015;Occitanie;Gers;Autres et non détectés;28
2015;Occitanie;Lozère;Autres et non détectés;5
2015;Pays de la Loire;Vendée;Autres et non détectés;32
2015;Pays de la Loire;Mayenne;Autres et non détectés;18
2015;Pays de la Loire;Sarthe;Autres et non détectés;38
2015;Pays de la Loire;Maine-et-Loire;Autres et non détectés;46
2015;Pays de la Loire;Loire-Atlantique;Autres et non détectés;266
2015;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;Autres et non détectés;145
2015;Provence-Alpes-Côte d'Azur;Vaucluse;Autres et non détectés;42
2015;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Autres et non détectés;206
2015;Provence-Alpes-Côte d'Azur;Hautes-Alpes;Autres et non détectés;12
2015;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;Autres et non détectés;14
2015;Provence-Alpes-Côte d'Azur;Var;Autres et non détectés;86
2015;Île-de-France;Essonne;Autres et non détectés;80
2015;Île-de-France;Val-d'Oise;Autres et non détectés;61
2015;Île-de-France;Seine-et-Marne;Autres et non détectés;90
2015;Île-de-France;Seine-Saint-Denis;Autres et non détectés;115
2015;Île-de-France;Paris;Autres et non détectés;130
2015;Île-de-France;Hauts-de-Seine;Autres et non détectés;137
2015;Île-de-France;Val-de-Marne;Autres et non détectés;92
2015;Île-de-France;Yvelines;Autres et non détectés;139
2016;Auvergne-Rhône-Alpes;Ain;Autres et non détectés;135
2016;Auvergne-Rhône-Alpes;Allier;Autres et non détectés;15
2016;Auvergne-Rhône-Alpes;Haute-Loire;Autres et non détectés;18
2016;Auvergne-Rhône-Alpes;Savoie;Autres et non détectés;49
2016;Auvergne-Rhône-Alpes;Rhône;Autres et non détectés;176
2016;Auvergne-Rhône-Alpes;Ardèche;Autres et non détectés;17
2016;Auvergne-Rhône-Alpes;Puy-de-Dôme;Autres et non détectés;45
2016;Auvergne-Rhône-Alpes;Haute-Savoie;Autres et non détectés;84
2016;Auvergne-Rhône-Alpes;Loire;Autres et non détectés;86
2016;Auvergne-Rhône-Alpes;Drôme;Autres et non détectés;38
2016;Auvergne-Rhône-Alpes;Cantal;Autres et non détectés;7
2016;Auvergne-Rhône-Alpes;Isère;Autres et non détectés;188
2016;Bourgogne-Franche-Comté;Doubs;Autres et non détectés;38
2016;Bourgogne-Franche-Comté;Côte-d'Or;Autres et non détectés;43
2016;Bourgogne-Franche-Comté;Haute-Saône;Autres et non détectés;14
2016;Bourgogne-Franche-Comté;Yonne;Autres et non détectés;24
2016;Bourgogne-Franche-Comté;Jura;Autres et non détectés;73
2016;Bourgogne-Franche-Comté;Nièvre;Autres et non détectés;52
2016;Bourgogne-Franche-Comté;Saône-et-Loire;Autres et non détectés;57
2016;Bourgogne-Franche-Comté;Territoire de Belfort;Autres et non détectés;4
2016;Bretagne;Ille-et-Vilaine;Autres et non détectés;44
2016;Bretagne;Morbihan;Autres et non détectés;51
2016;Bretagne;Côtes-d'Armor;Autres et non détectés;47
2016;Bretagne;Finistère;Autres et non détectés;34
2016;Centre-Val de Loire;Loir-et-Cher;Autres et non détectés;29
2016;Centre-Val de Loire;Loiret;Autres et non détectés;61
2016;Centre-Val de Loire;Indre-et-Loire;Autres et non détectés;39
2016;Centre-Val de Loire;Eure-et-Loir;Autres et non détectés;15
2016;Centre-Val de Loire;Indre;Autres et non détectés;11
2016;Centre-Val de Loire;Cher;Autres et non détectés;59
2016;Corse;Corse-du-Sud;Autres et non détectés;11
2016;Corse;Haute-Corse;Autres et non détectés;8
2016;Grand Est;Bas-Rhin;Autres et non détectés;215
2016;Grand Est;Vosges;Autres et non détectés;23
2016;Grand Est;Marne;Autres et non détectés;26
2016;Grand Est;Meurthe-et-Moselle;Autres et non détectés;31
2016;Grand Est;Haute-Marne;Autres et non détectés;6
2016;Grand Est;Meuse;Autres et non détectés;5
2016;Grand Est;Aube;Autres et non détectés;12
2016;Grand Est;Haut-Rhin;Autres et non détectés;101
2016;Grand Est;Moselle;Autres et non détectés;63
2016;Grand Est;Ardennes;Autres et non détectés;26
2016;Hauts-de-France;Somme;Autres et non détectés;20
2016;Hauts-de-France;Nord;Autres et non détectés;247
2016;Hauts-de-France;Oise;Autres et non détectés;99
2016;Hauts-de-France;Aisne;Autres et non détectés;21
2016;Hauts-de-France;Pas-de-Calais;Autres et non détectés;64
2016;Normandie;Eure;Autres et non détectés;39
2016;Normandie;Orne;Autres et non détectés;15
2016;Normandie;Manche;Autres et non détectés;30
2016;Normandie;Seine-Maritime;Autres et non détectés;67
2016;Normandie;Calvados;Autres et non détectés;47
2016;Nouvelle-Aquitaine;Landes;Autres et non détectés;32
2016;Nouvelle-Aquitaine;Pyrénées-Atlantiques;Autres et non détectés;16
2016;Nouvelle-Aquitaine;Dordogne;Autres et non détectés;28
2016;Nouvelle-Aquitaine;Vienne;Autres et non détectés;42
2016;Nouvelle-Aquitaine;Gironde;Autres et non détectés;126
2016;Nouvelle-Aquitaine;Deux-Sèvres;Autres et non détectés;32
2016;Nouvelle-Aquitaine;Haute-Vienne;Autres et non détectés;27
2016;Nouvelle-Aquitaine;Creuse;Autres et non détectés;2
2016;Nouvelle-Aquitaine;Corrèze;Autres et non détectés;17
2016;Nouvelle-Aquitaine;Lot-et-Garonne;Autres et non détectés;27
2016;Nouvelle-Aquitaine;Charente;Autres et non détectés;13
2016;Nouvelle-Aquitaine;Charente-Maritime;Autres et non détectés;35
